DateCode,FeatureName,Energy Consuming Sector,Value
2007,Inverclyde,Road Transport,482.461
2007,Midlothian,Agriculture,20.194
2007,Midlothian,Commercial,158.66000000000003
2007,Midlothian,Domestic,796.4219999999999
2007,Midlothian,Industrial,255.53
2007,Midlothian,Industrial & Commercial,172.857
2007,Midlothian,Public Sector,2.702
2007,Midlothian,Rail,8.737
2007,Midlothian,Road Transport,554.765
2007,Moray,Agriculture,85.173
2007,Moray,Commercial,767.528
2007,Moray,Domestic,935.173
2007,Moray,Industrial,999.6999999999999
2007,Moray,Industrial & Commercial,338.48
2007,Moray,Public Sector,8.941
2007,Moray,Rail,9.190000000000001
2007,Moray,Road Transport,636.252
2007,Na h-Eileanan Siar,Agriculture,32.565999999999995
2007,Na h-Eileanan Siar,Commercial,26.304000000000002
2007,Na h-Eileanan Siar,Domestic,267.065
2007,Na h-Eileanan Siar,Industrial,93.509
2007,Na h-Eileanan Siar,Industrial & Commercial,59.801
2007,Na h-Eileanan Siar,Public Sector,8.674
2007,Na h-Eileanan Siar,Rail,0.0
2007,Na h-Eileanan Siar,Road Transport,169.096
2007,North Ayrshire,Agriculture,42.085
2007,North Ayrshire,Commercial,1202.302
2007,North Ayrshire,Domestic,1339.566
2007,North Ayrshire,Industrial,1852.363
2007,North Ayrshire,Industrial & Commercial,546.098
2007,North Ayrshire,Public Sector,2.885
2007,North Ayrshire,Rail,2.816
2007,North Ayrshire,Road Transport,664.5790000000001
2007,North Lanarkshire,Agriculture,24.267
2007,North Lanarkshire,Commercial,1106.1999999999998
2007,North Lanarkshire,Domestic,3179.233
2007,North Lanarkshire,Industrial,1793.46
2007,North Lanarkshire,Industrial & Commercial,1020.672
2007,North Lanarkshire,Public Sector,1.283
2007,North Lanarkshire,Rail,22.202
2007,North Lanarkshire,Road Transport,2640.337
2007,Orkney Islands,Agriculture,111.36999999999999
2007,Orkney Islands,Commercial,30.488000000000003
2007,Orkney Islands,Domestic,188.764
2007,Orkney Islands,Industrial,77.816
2007,Orkney Islands,Industrial & Commercial,64.128
2007,Orkney Islands,Public Sector,13.657
2007,Orkney Islands,Rail,0.0
2007,Orkney Islands,Road Transport,103.836
2007,Perth and Kinross,Agriculture,149.475
2007,Perth and Kinross,Commercial,367.943
2007,Perth and Kinross,Domestic,1484.253
2007,Perth and Kinross,Industrial,589.006
2007,Perth and Kinross,Industrial & Commercial,433.787
2007,Perth and Kinross,Public Sector,9.553999999999998
2007,Perth and Kinross,Rail,73.792
2007,Perth and Kinross,Road Transport,2103.062
2007,Renfrewshire,Agriculture,16.740000000000002
2007,Renfrewshire,Commercial,583.1800000000001
2007,Renfrewshire,Domestic,1641.017
2007,Renfrewshire,Industrial,877.9590000000001
2007,Renfrewshire,Industrial & Commercial,586.838
2007,Renfrewshire,Public Sector,1.279
2007,Renfrewshire,Rail,1.937
2007,Renfrewshire,Road Transport,1232.796
2007,Scottish Borders,Agriculture,255.739
2007,Scottish Borders,Commercial,312.63599999999997
2007,Scottish Borders,Domestic,1176.582
2007,Scottish Borders,Industrial,533.435
2007,Scottish Borders,Industrial & Commercial,331.943
2007,Scottish Borders,Public Sector,5.666
2007,Scottish Borders,Rail,31.746
2007,Scottish Borders,Road Transport,987.331
2007,Shetland Islands,Agriculture,60.26
2007,Shetland Islands,Commercial,44.204
2007,Shetland Islands,Domestic,194.01
2007,Shetland Islands,Industrial,140.32999999999998
2007,Shetland Islands,Industrial & Commercial,95.064
2007,Shetland Islands,Public Sector,10.093
2007,Shetland Islands,Rail,0.0
2007,Shetland Islands,Road Transport,156.171
2007,South Ayrshire,Agriculture,94.518
2007,South Ayrshire,Commercial,428.817
2007,South Ayrshire,Domestic,1193.091
2007,South Ayrshire,Industrial,759.702
2007,South Ayrshire,Industrial & Commercial,343.667
2007,South Ayrshire,Public Sector,2.448
2007,South Ayrshire,Rail,4.788
2007,South Ayrshire,Road Transport,839.187
2007,South Lanarkshire,Agriculture,113.071
2007,South Lanarkshire,Commercial,780.656
2007,South Lanarkshire,Domestic,3125.8630000000003
2007,South Lanarkshire,Industrial,1316.496
2007,South Lanarkshire,Industrial & Commercial,827.033
2007,South Lanarkshire,Public Sector,8.823
2007,South Lanarkshire,Rail,32.562
2007,South Lanarkshire,Road Transport,2494.64
2007,Stirling,Agriculture,58.599
2007,Stirling,Commercial,631.1
2007,Stirling,Domestic,892.346
2007,Stirling,Industrial,876.444
2007,Stirling,Industrial & Commercial,336.165
2007,Stirling,Public Sector,4.817
2007,Stirling,Rail,19.611
2007,Stirling,Road Transport,1051.127
2007,West Dunbartonshire,Agriculture,7.0889999999999995
2007,West Dunbartonshire,Commercial,258.142
2007,West Dunbartonshire,Domestic,830.1190000000001
2007,West Dunbartonshire,Industrial,367.66200000000003
2007,West Dunbartonshire,Industrial & Commercial,269.642
2007,West Dunbartonshire,Public Sector,1.421
2007,West Dunbartonshire,Rail,1.102
2007,West Dunbartonshire,Road Transport,544.7570000000001
2007,West Lothian,Agriculture,26.435000000000002
2007,West Lothian,Commercial,602.7669999999999
2007,West Lothian,Domestic,1663.136
2007,West Lothian,Industrial,909.8040000000001
2007,West Lothian,Industrial & Commercial,602.015
2007,West Lothian,Public Sector,2.4610000000000003
2007,West Lothian,Rail,14.191
2007,West Lothian,Road Transport,1467.095
2008,Aberdeen City,Agriculture,10.328000000000001
2008,Aberdeen City,Commercial,835.474
2008,Aberdeen City,Domestic,2109.4429999999998
2008,Aberdeen City,Industrial,1422.775
2008,Aberdeen City,Industrial & Commercial,859.201
2008,Aberdeen City,Public Sector,30.546999999999997
2008,Aberdeen City,Rail,10.688
2008,Aberdeen City,Road Transport,1173.335
2008,Aberdeenshire,Agriculture,320.09499999999997
2008,Aberdeenshire,Commercial,491.789
2008,Aberdeenshire,Domestic,2566.226
2008,Aberdeenshire,Industrial,1031.409
2008,Aberdeenshire,Industrial & Commercial,740.703
2008,Aberdeenshire,Public Sector,15.547
2008,Aberdeenshire,Rail,42.728
2008,Aberdeenshire,Road Transport,2264.636
2008,Angus,Agriculture,76.012
2008,Angus,Commercial,299.328
2008,Angus,Domestic,1132.771
2008,Angus,Industrial,497.06899999999996
2008,Angus,Industrial & Commercial,323.163
2008,Angus,Public Sector,2.448
2008,Angus,Rail,38.558
2008,Angus,Road Transport,920.183
2008,Argyll and Bute,Agriculture,105.165
2008,Argyll and Bute,Commercial,178.688
2008,Argyll and Bute,Domestic,882.8710000000001
2008,Argyll and Bute,Industrial,386.34299999999996
2008,Argyll and Bute,Industrial & Commercial,240.497
2008,Argyll and Bute,Public Sector,71.464
2008,Argyll and Bute,Rail,5.456
2008,Argyll and Bute,Road Transport,707.35
2008,City of Edinburgh,Agriculture,9.732
2008,City of Edinburgh,Commercial,1728.074
2008,City of Edinburgh,Domestic,4266.164000000001
2008,City of Edinburgh,Industrial,2353.4400000000005
2008,City of Edinburgh,Industrial & Commercial,1753.443
2008,City of Edinburgh,Public Sector,8.65
2008,City of Edinburgh,Rail,53.436
2008,City of Edinburgh,Road Transport,3009.1510000000003
2008,Clackmannanshire,Agriculture,8.846
2008,Clackmannanshire,Commercial,508.961
2008,Clackmannanshire,Domestic,484.93800000000005
2008,Clackmannanshire,Industrial,634.907
2008,Clackmannanshire,Industrial & Commercial,246.102
2008,Clackmannanshire,Public Sector,0.333
2008,Clackmannanshire,Rail,0.241
2008,Clackmannanshire,Road Transport,266.472
2008,Dumfries and Galloway,Agriculture,443.45300000000003
2008,Dumfries and Galloway,Commercial,503.033
2008,Dumfries and Galloway,Domestic,1466.609
2008,Dumfries and Galloway,Industrial,868.6
2008,Dumfries and Galloway,Industrial & Commercial,493.193
2008,Dumfries and Galloway,Public Sector,16.887
2008,Dumfries and Galloway,Rail,26.229
2008,Dumfries and Galloway,Road Transport,2047.815
2008,Dundee City,Agriculture,0.943
2008,Dundee City,Commercial,530.5120000000001
2008,Dundee City,Domestic,1267.8690000000001
2008,Dundee City,Industrial,825.719
2008,Dundee City,Industrial & Commercial,468.363
2008,Dundee City,Public Sector,0.5640000000000001
2008,Dundee City,Rail,11.475
2008,Dundee City,Road Transport,848.587
2008,East Ayrshire,Agriculture,85.684
2008,East Ayrshire,Commercial,339.067
2008,East Ayrshire,Domestic,1218.147
2008,East Ayrshire,Industrial,639.4590000000001
2008,East Ayrshire,Industrial & Commercial,277.108
2008,East Ayrshire,Public Sector,4.931
2008,East Ayrshire,Rail,4.554
2008,East Ayrshire,Road Transport,925.9559999999999
2008,East Dunbartonshire,Agriculture,8.017
2008,East Dunbartonshire,Commercial,157.409
2008,East Dunbartonshire,Domestic,1137.143
2008,East Dunbartonshire,Industrial,244.261
2008,East Dunbartonshire,Industrial & Commercial,188.964
2008,East Dunbartonshire,Public Sector,0.5690000000000001
2008,East Dunbartonshire,Rail,7.249
2008,East Dunbartonshire,Road Transport,496.655
2008,East Lothian,Agriculture,34.195
2008,East Lothian,Commercial,313.623
2008,East Lothian,Domestic,915.0640000000001
2008,East Lothian,Industrial,1063.59
2008,East Lothian,Industrial & Commercial,318.639
2008,East Lothian,Public Sector,2.004
2008,East Lothian,Rail,34.421
2008,East Lothian,Road Transport,754.979
2008,East Renfrewshire,Agriculture,13.553999999999998
2008,East Renfrewshire,Commercial,94.708
2008,East Renfrewshire,Domestic,968.829
2008,East Renfrewshire,Industrial,128.46300000000002
2008,East Renfrewshire,Industrial & Commercial,80.526
2008,East Renfrewshire,Public Sector,0.387
2008,East Renfrewshire,Rail,2.615
2008,East Renfrewshire,Road Transport,633.1899999999999
2008,Falkirk,Agriculture,20.646
2008,Falkirk,Commercial,614.556
2008,Falkirk,Domestic,1425.94
2008,Falkirk,Industrial,18389.04
2008,Falkirk,Industrial & Commercial,483.192
2008,Falkirk,Public Sector,4.883
2008,Falkirk,Rail,17.259
2008,Falkirk,Road Transport,1308.2930000000001
2008,Fife,Agriculture,80.081
2008,Fife,Commercial,2085.389
2008,Fife,Domestic,3645.719
2008,Fife,Industrial,8693.972
2008,Fife,Industrial & Commercial,1017.648
2008,Fife,Public Sector,12.262
2008,Fife,Rail,84.157
2008,Fife,Road Transport,2369.279
2008,Glasgow City,Agriculture,3.509
2008,Glasgow City,Commercial,2290.621
2008,Glasgow City,Domestic,4726.438
2008,Glasgow City,Industrial,3115.1499999999996
2008,Glasgow City,Industrial & Commercial,2167.704
2008,Glasgow City,Public Sector,4.101
2008,Glasgow City,Rail,13.027
2008,Glasgow City,Road Transport,3304.38
2008,Highland,Agriculture,271.145
2008,Highland,Commercial,763.166
2008,Highland,Domestic,2235.45
2008,Highland,Industrial,1503.768
2008,Highland,Industrial & Commercial,1010.949
2008,Highland,Public Sector,79.57
2008,Highland,Rail,58.921
2008,Highland,Road Transport,2052.726
2008,Inverclyde,Agriculture,6.726
2008,Inverclyde,Commercial,197.552
2008,Inverclyde,Domestic,760.0100000000001
2008,Inverclyde,Industrial,265.685
2008,Inverclyde,Industrial & Commercial,211.98
2008,Inverclyde,Public Sector,0.978
2008,Inverclyde,Rail,0.185
2008,Inverclyde,Road Transport,495.226
2008,Midlothian,Agriculture,19.730999999999998
2008,Midlothian,Commercial,162.45399999999998
2008,Midlothian,Domestic,771.6859999999999
2008,Midlothian,Industrial,256.315
2008,Midlothian,Industrial & Commercial,195.756
2008,Midlothian,Public Sector,2.915
2008,Midlothian,Rail,8.884
2008,Midlothian,Road Transport,557.956
2008,Moray,Agriculture,83.3
2008,Moray,Commercial,770.504
2008,Moray,Domestic,917.0120000000001
2008,Moray,Industrial,979.3489999999999
2008,Moray,Industrial & Commercial,338.317
2008,Moray,Public Sector,7.840999999999999
2008,Moray,Rail,9.312000000000001
2008,Moray,Road Transport,599.188
2008,Na h-Eileanan Siar,Agriculture,31.839
2008,Na h-Eileanan Siar,Commercial,26.323
2008,Na h-Eileanan Siar,Domestic,272.795
2008,Na h-Eileanan Siar,Industrial,88.388
2008,Na h-Eileanan Siar,Industrial & Commercial,58.918
2008,Na h-Eileanan Siar,Public Sector,7.178000000000001
2008,Na h-Eileanan Siar,Rail,0.0
2008,Na h-Eileanan Siar,Road Transport,171.37300000000002
2008,North Ayrshire,Agriculture,41.114
2008,North Ayrshire,Commercial,1170.5720000000001
2008,North Ayrshire,Domestic,1295.5240000000001
2008,North Ayrshire,Industrial,1782.738
2008,North Ayrshire,Industrial & Commercial,568.172
2008,North Ayrshire,Public Sector,2.381
2008,North Ayrshire,Rail,2.663
2008,North Ayrshire,Road Transport,667.873
2008,North Lanarkshire,Agriculture,23.732
2008,North Lanarkshire,Commercial,989.5980000000001
2008,North Lanarkshire,Domestic,3059.334
2008,North Lanarkshire,Industrial,1602.58
2008,North Lanarkshire,Industrial & Commercial,955.544
2008,North Lanarkshire,Public Sector,1.146
2008,North Lanarkshire,Rail,21.763
2008,North Lanarkshire,Road Transport,2637.079
2008,Orkney Islands,Agriculture,108.849
2008,Orkney Islands,Commercial,26.525
2008,Orkney Islands,Domestic,189.791
2008,Orkney Islands,Industrial,66.45
2008,Orkney Islands,Industrial & Commercial,54.254
2008,Orkney Islands,Public Sector,12.291
2008,Orkney Islands,Rail,0.0
2008,Orkney Islands,Road Transport,104.91799999999999
2008,Perth and Kinross,Agriculture,146.373
2008,Perth and Kinross,Commercial,360.078
2008,Perth and Kinross,Domestic,1466.664
2008,Perth and Kinross,Industrial,550.499
2008,Perth and Kinross,Industrial & Commercial,429.787
2008,Perth and Kinross,Public Sector,7.856
2008,Perth and Kinross,Rail,73.215
2008,Perth and Kinross,Road Transport,2062.071
2008,Renfrewshire,Agriculture,16.355
2008,Renfrewshire,Commercial,526.995
2008,Renfrewshire,Domestic,1597.046
2008,Renfrewshire,Industrial,802.515
2008,Renfrewshire,Industrial & Commercial,527.118
2008,Renfrewshire,Public Sector,0.96
2008,Renfrewshire,Rail,1.825
2008,Renfrewshire,Road Transport,1233.249
2008,Scottish Borders,Agriculture,249.92999999999998
2008,Scottish Borders,Commercial,294.769
2008,Scottish Borders,Domestic,1163.39
2008,Scottish Borders,Industrial,517.273
2008,Scottish Borders,Industrial & Commercial,304.659
2008,Scottish Borders,Public Sector,4.48
2008,Scottish Borders,Rail,31.997
2008,Scottish Borders,Road Transport,989.039
2008,Shetland Islands,Agriculture,58.938
2008,Shetland Islands,Commercial,45.22
2008,Shetland Islands,Domestic,189.999
2008,Shetland Islands,Industrial,130.674
2008,Shetland Islands,Industrial & Commercial,97.087
2008,Shetland Islands,Public Sector,8.838999999999999
2008,Shetland Islands,Rail,0.0
2008,Shetland Islands,Road Transport,156.263
2008,South Ayrshire,Agriculture,92.352
2008,South Ayrshire,Commercial,422.271
2008,South Ayrshire,Domestic,1158.781
2008,South Ayrshire,Industrial,744.234
2008,South Ayrshire,Industrial & Commercial,331.199
2008,South Ayrshire,Public Sector,1.892
2008,South Ayrshire,Rail,4.754
2008,South Ayrshire,Road Transport,835.479
2008,South Lanarkshire,Agriculture,110.513
2008,South Lanarkshire,Commercial,794.465
2008,South Lanarkshire,Domestic,3030.689
2008,South Lanarkshire,Industrial,1283.31
2008,South Lanarkshire,Industrial & Commercial,830.394
2008,South Lanarkshire,Public Sector,6.867
2008,South Lanarkshire,Rail,32.048
2008,South Lanarkshire,Road Transport,2458.832
2008,Stirling,Agriculture,57.345000000000006
2008,Stirling,Commercial,557.13
2008,Stirling,Domestic,870.1800000000001
2008,Stirling,Industrial,823.602
2008,Stirling,Industrial & Commercial,315.126
2008,Stirling,Public Sector,3.79
2008,Stirling,Rail,19.488
2008,Stirling,Road Transport,1032.339
2008,West Dunbartonshire,Agriculture,6.925
2008,West Dunbartonshire,Commercial,239.96
2008,West Dunbartonshire,Domestic,802.5310000000001
2008,West Dunbartonshire,Industrial,335.897
2008,West Dunbartonshire,Industrial & Commercial,234.589
2008,West Dunbartonshire,Public Sector,1.253
2008,West Dunbartonshire,Rail,1.079
2008,West Dunbartonshire,Road Transport,546.057
2008,West Lothian,Agriculture,25.845
2008,West Lothian,Commercial,603.321
2008,West Lothian,Domestic,1600.598
2008,West Lothian,Industrial,897.45
2008,West Lothian,Industrial & Commercial,610.191
2008,West Lothian,Public Sector,1.835
2008,West Lothian,Rail,14.128
2008,West Lothian,Road Transport,1468.65
2009,Aberdeen City,Agriculture,10.389
2009,Aberdeen City,Commercial,808.722
2009,Aberdeen City,Domestic,1968.878
2009,Aberdeen City,Industrial,1305.124
2009,Aberdeen City,Industrial & Commercial,827.235
2009,Aberdeen City,Public Sector,30.058
2009,Aberdeen City,Rail,10.712
2009,Aberdeen City,Road Transport,1138.056
2009,Aberdeenshire,Agriculture,322.665
2009,Aberdeenshire,Commercial,504.55500000000006
2009,Aberdeenshire,Domestic,2461.632
2009,Aberdeenshire,Industrial,990.326
2009,Aberdeenshire,Industrial & Commercial,714.795
2009,Aberdeenshire,Public Sector,12.855
2009,Aberdeenshire,Rail,42.782
2009,Aberdeenshire,Road Transport,2289.411
2009,Angus,Agriculture,75.422
2009,Angus,Commercial,297.059
2009,Angus,Domestic,1057.3010000000002
2009,Angus,Industrial,471.555
2009,Angus,Industrial & Commercial,297.183
2009,Angus,Public Sector,2.134
2009,Angus,Rail,38.588
2009,Angus,Road Transport,898.73
2009,Argyll and Bute,Agriculture,106.364
2009,Argyll and Bute,Commercial,181.409
2009,Argyll and Bute,Domestic,847.476
2009,Argyll and Bute,Industrial,378.584
2009,Argyll and Bute,Industrial & Commercial,232.287
2009,Argyll and Bute,Public Sector,62.375
2009,Argyll and Bute,Rail,5.417
2009,Argyll and Bute,Road Transport,698.7829999999999
2009,City of Edinburgh,Agriculture,9.504
2009,City of Edinburgh,Commercial,1662.2130000000002
2009,City of Edinburgh,Domestic,3955.257
2009,City of Edinburgh,Industrial,2169.522
2009,City of Edinburgh,Industrial & Commercial,1700.56
2009,City of Edinburgh,Public Sector,4.86
2009,City of Edinburgh,Rail,53.533
2009,City of Edinburgh,Road Transport,2994.514
2009,Clackmannanshire,Agriculture,8.969
2009,Clackmannanshire,Commercial,352.218
2009,Clackmannanshire,Domestic,458.235
2009,Clackmannanshire,Industrial,437.762
2009,Clackmannanshire,Industrial & Commercial,228.624
2009,Clackmannanshire,Public Sector,0.303
2009,Clackmannanshire,Rail,0.242
2009,Clackmannanshire,Road Transport,265.111
2009,Dumfries and Galloway,Agriculture,450.363
2009,Dumfries and Galloway,Commercial,449.666
2009,Dumfries and Galloway,Domestic,1417.228
2009,Dumfries and Galloway,Industrial,785.239
2009,Dumfries and Galloway,Industrial & Commercial,534.169
2009,Dumfries and Galloway,Public Sector,14.276
2009,Dumfries and Galloway,Rail,25.924
2009,Dumfries and Galloway,Road Transport,1979.177
2009,Dundee City,Agriculture,0.936
2009,Dundee City,Commercial,515.5319999999999
2009,Dundee City,Domestic,1179.586
2009,Dundee City,Industrial,767.316
2009,Dundee City,Industrial & Commercial,452.933
2009,Dundee City,Public Sector,0.545
2009,Dundee City,Rail,11.478
2009,Dundee City,Road Transport,828.6890000000001
2009,East Ayrshire,Agriculture,86.978
2009,East Ayrshire,Commercial,324.28700000000003
2009,East Ayrshire,Domestic,1138.938
2009,East Ayrshire,Industrial,604.259
2009,East Ayrshire,Industrial & Commercial,252.989
2009,East Ayrshire,Public Sector,3.9
2009,East Ayrshire,Rail,4.537
2009,East Ayrshire,Road Transport,891.017
2009,East Dunbartonshire,Agriculture,8.126
2009,East Dunbartonshire,Commercial,142.712
2009,East Dunbartonshire,Domestic,1063.6680000000001
2009,East Dunbartonshire,Industrial,212.71499999999997
2009,East Dunbartonshire,Industrial & Commercial,169.148
2009,East Dunbartonshire,Public Sector,0.29500000000000004
2009,East Dunbartonshire,Rail,7.277
2009,East Dunbartonshire,Road Transport,494.795
2009,East Lothian,Agriculture,34.291
2009,East Lothian,Commercial,281.337
2009,East Lothian,Domestic,862.5559999999999
2009,East Lothian,Industrial,848.0409999999999
2009,East Lothian,Industrial & Commercial,266.677
2009,East Lothian,Public Sector,1.7530000000000001
2009,East Lothian,Rail,34.396
2009,East Lothian,Road Transport,725.7950000000001
2009,East Renfrewshire,Agriculture,13.742
2009,East Renfrewshire,Commercial,103.195
2009,East Renfrewshire,Domestic,902.098
2009,East Renfrewshire,Industrial,135.242
2009,East Renfrewshire,Industrial & Commercial,113.195
2009,East Renfrewshire,Public Sector,0.19
2009,East Renfrewshire,Rail,2.624
2009,East Renfrewshire,Road Transport,628.09
2009,Falkirk,Agriculture,20.943
2009,Falkirk,Commercial,467.53400000000005
2009,Falkirk,Domestic,1344.346
2009,Falkirk,Industrial,17223.107
2009,Falkirk,Industrial & Commercial,456.399
2009,Falkirk,Public Sector,2.665
2009,Falkirk,Rail,17.139
2009,Falkirk,Road Transport,1287.53
2009,Fife,Agriculture,80.072
2009,Fife,Commercial,1479.183
2009,Fife,Domestic,3371.8849999999998
2009,Fife,Industrial,7091.972
2009,Fife,Industrial & Commercial,939.849
2009,Fife,Public Sector,10.558
2009,Fife,Rail,84.541
2009,Fife,Road Transport,2328.438
2009,Glasgow City,Agriculture,3.558
2009,Glasgow City,Commercial,2082.0860000000002
2009,Glasgow City,Domestic,4409.014
2009,Glasgow City,Industrial,2703.1420000000003
2009,Glasgow City,Industrial & Commercial,1798.776
2009,Glasgow City,Public Sector,3.498
2009,Glasgow City,Rail,13.01
2009,Glasgow City,Road Transport,3223.6800000000003
2009,Highland,Agriculture,274.416
2009,Highland,Commercial,746.7299999999999
2009,Highland,Domestic,2187.462
2009,Highland,Industrial,1458.282
2009,Highland,Industrial & Commercial,891.712
2009,Highland,Public Sector,70.99
2009,Highland,Rail,58.541
2009,Highland,Road Transport,2062.173
2009,Inverclyde,Agriculture,6.846
2009,Inverclyde,Commercial,176.69299999999998
2009,Inverclyde,Domestic,707.5179999999999
2009,Inverclyde,Industrial,224.712
2009,Inverclyde,Industrial & Commercial,184.906
2009,Inverclyde,Public Sector,0.622
2009,Inverclyde,Rail,0.18
2009,Inverclyde,Road Transport,479.128
2009,Midlothian,Agriculture,20.052
2009,Midlothian,Commercial,164.18900000000002
2009,Midlothian,Domestic,710.865
2009,Midlothian,Industrial,246.00000000000003
2009,Midlothian,Industrial & Commercial,181.022
2009,Midlothian,Public Sector,2.8770000000000002
2009,Midlothian,Rail,8.914
2009,Midlothian,Road Transport,553.466
2009,Moray,Agriculture,84.15
2009,Moray,Commercial,685.5160000000001
2009,Moray,Domestic,862.4300000000001
2009,Moray,Industrial,866.093
2009,Moray,Industrial & Commercial,333.201
2009,Moray,Public Sector,7.072
2009,Moray,Rail,9.336
2009,Moray,Road Transport,583.1139999999999
2009,Na h-Eileanan Siar,Agriculture,32.234
2009,Na h-Eileanan Siar,Commercial,27.575
2009,Na h-Eileanan Siar,Domestic,267.32099999999997
2009,Na h-Eileanan Siar,Industrial,86.47800000000001
2009,Na h-Eileanan Siar,Industrial & Commercial,59.011
2009,Na h-Eileanan Siar,Public Sector,5.7909999999999995
2009,Na h-Eileanan Siar,Rail,0.0
2009,Na h-Eileanan Siar,Road Transport,172.47899999999998
2009,North Ayrshire,Agriculture,41.809
2009,North Ayrshire,Commercial,1250.262
2009,North Ayrshire,Domestic,1221.762
2009,North Ayrshire,Industrial,2361.24
2009,North Ayrshire,Industrial & Commercial,533.006
2009,North Ayrshire,Public Sector,1.73
2009,North Ayrshire,Rail,2.597
2009,North Ayrshire,Road Transport,655.457
2009,North Lanarkshire,Agriculture,23.971
2009,North Lanarkshire,Commercial,965.108
2009,North Lanarkshire,Domestic,2878.1510000000003
2009,North Lanarkshire,Industrial,1480.679
2009,North Lanarkshire,Industrial & Commercial,913.472
2009,North Lanarkshire,Public Sector,0.7909999999999999
2009,North Lanarkshire,Rail,21.542
2009,North Lanarkshire,Road Transport,2592.094
2009,Orkney Islands,Agriculture,110.424
2009,Orkney Islands,Commercial,26.8
2009,Orkney Islands,Domestic,183.748
2009,Orkney Islands,Industrial,64.046
2009,Orkney Islands,Industrial & Commercial,52.591
2009,Orkney Islands,Public Sector,9.439
2009,Orkney Islands,Rail,0.0
2009,Orkney Islands,Road Transport,104.422
2009,Perth and Kinross,Agriculture,146.731
2009,Perth and Kinross,Commercial,356.01
2009,Perth and Kinross,Domestic,1407.997
2009,Perth and Kinross,Industrial,518.8480000000001
2009,Perth and Kinross,Industrial & Commercial,425.498
2009,Perth and Kinross,Public Sector,6.441
2009,Perth and Kinross,Rail,72.814
2009,Perth and Kinross,Road Transport,2031.194
2009,Renfrewshire,Agriculture,16.628
2009,Renfrewshire,Commercial,526.796
2009,Renfrewshire,Domestic,1505.1870000000001
2009,Renfrewshire,Industrial,751.497
2009,Renfrewshire,Industrial & Commercial,533.564
2009,Renfrewshire,Public Sector,0.5720000000000001
2009,Renfrewshire,Rail,1.776
2009,Renfrewshire,Road Transport,1190.005
2009,Scottish Borders,Agriculture,253.637
2009,Scottish Borders,Commercial,291.498
2009,Scottish Borders,Domestic,1102.019
2009,Scottish Borders,Industrial,496.10699999999997
2009,Scottish Borders,Industrial & Commercial,308.929
2009,Scottish Borders,Public Sector,3.709
2009,Scottish Borders,Rail,32.043
2009,Scottish Borders,Road Transport,947.671
2009,Shetland Islands,Agriculture,59.522
2009,Shetland Islands,Commercial,46.034000000000006
2009,Shetland Islands,Domestic,187.424
2009,Shetland Islands,Industrial,126.41199999999999
2009,Shetland Islands,Industrial & Commercial,95.029
2009,Shetland Islands,Public Sector,6.981999999999999
2009,Shetland Islands,Rail,0.0
2009,Shetland Islands,Road Transport,152.572
2009,South Ayrshire,Agriculture,93.842
2009,South Ayrshire,Commercial,391.006
2009,South Ayrshire,Domestic,1087.924
2009,South Ayrshire,Industrial,696.284
2009,South Ayrshire,Industrial & Commercial,308.499
2009,South Ayrshire,Public Sector,1.427
2009,South Ayrshire,Rail,4.726
2009,South Ayrshire,Road Transport,824.221
2009,South Lanarkshire,Agriculture,112.082
2009,South Lanarkshire,Commercial,664.017
2009,South Lanarkshire,Domestic,2846.094
2009,South Lanarkshire,Industrial,1066.359
2009,South Lanarkshire,Industrial & Commercial,724.867
2009,South Lanarkshire,Public Sector,5.497
2009,South Lanarkshire,Rail,31.801
2009,South Lanarkshire,Road Transport,2435.6800000000003
2009,Stirling,Agriculture,57.695
2009,Stirling,Commercial,527.999
2009,Stirling,Domestic,832.7550000000001
2009,Stirling,Industrial,766.0039999999999
2009,Stirling,Industrial & Commercial,303.94
2009,Stirling,Public Sector,3.018
2009,Stirling,Rail,19.394
2009,Stirling,Road Transport,1002.991
2009,West Dunbartonshire,Agriculture,7.048
2009,West Dunbartonshire,Commercial,225.223
2009,West Dunbartonshire,Domestic,744.8030000000001
2009,West Dunbartonshire,Industrial,304.63
2009,West Dunbartonshire,Industrial & Commercial,238.254
2009,West Dunbartonshire,Public Sector,1.078
2009,West Dunbartonshire,Rail,1.067
2009,West Dunbartonshire,Road Transport,552.0799999999999
2009,West Lothian,Agriculture,26.154
2009,West Lothian,Commercial,573.5740000000001
2009,West Lothian,Domestic,1488.64
2009,West Lothian,Industrial,808.49
2009,West Lothian,Industrial & Commercial,559.767
2009,West Lothian,Public Sector,1.2679999999999998
2009,West Lothian,Rail,14.078
2009,West Lothian,Road Transport,1461.317
2010,Aberdeen City,Agriculture,10.499
2010,Aberdeen City,Commercial,810.378
2010,Aberdeen City,Domestic,1954.862
2010,Aberdeen City,Industrial,1328.707
2010,Aberdeen City,Industrial & Commercial,838.294
2010,Aberdeen City,Public Sector,32.342
2010,Aberdeen City,Rail,10.738
2010,Aberdeen City,Road Transport,1116.576
2010,Aberdeenshire,Agriculture,325.948
2010,Aberdeenshire,Commercial,478.30600000000004
2010,Aberdeenshire,Domestic,2585.584
2010,Aberdeenshire,Industrial,1007.2860000000001
2010,Aberdeenshire,Industrial & Commercial,720.713
2010,Aberdeenshire,Public Sector,12.049000000000001
2010,Aberdeenshire,Rail,42.942
